Type,Localisation,Price,City,Area,Rooms,Bedrooms,Bathrooms,Floor,Current_state,Age
Appartements,Racine ,2100000.0,Casablanca,113.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Hay Al Amal ,1600.0,Casablanca,33.0,1.0,1.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Nassim 2 ,1450000.0,Casablanca,143.0,5.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Gauthier ,3000000.0,Casablanca,155.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Racine ,3950000.0,Casablanca,160.0,7.0,3.0,3.0,3.0,Non Specifique,Non Specifique
Appartements,Ferme Bretonne (Hay Arraha) ,1130000.0,Casablanca,82.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Racine ,5100000.0,Casablanca,275.0,8.0,3.0,3.0,2.0,Non Specifique,Non Specifique
Appartements,Gauthier ,950000.0,Casablanca,64.0,1.0,1.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Racine ,3150000.0,Casablanca,160.0,7.0,3.0,3.0,3.0,Non Specifique,Non Specifique
Villas,Anfa Supérieur ,24000000.0,Casablanca,805.0,6.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Ferme Bretonne (Hay Arraha) ,1200000.0,Casablanca,59.0,2.0,1.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Ferme Bretonne (Hay Arraha) ,2086500.0,Casablanca,107.0,4.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Beauséjour ,1300000.0,Casablanca,96.0,1.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,2500000.0,Casablanca,210.0,5.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Mers Sultan ,2500000.0,Casablanca,158.0,5.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Maârif ,1150000.0,Casablanca,101.0,1.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Les princesses ,2100000.0,Casablanca,116.0,3.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Franceville ,1610000.0,Casablanca,115.0,4.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Belvédère ,1100000.0,Casablanca,95.0,3.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Belvédère ,1850000.0,Casablanca,134.0,1.0,3.0,2.0,5.0,Non Specifique,Non Specifique
Maisons,Hay Mohammadi ,3000000.0,Casablanca,158.0,1.0,15.0,5.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1200000.0,Casablanca,56.0,2.0,1.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Bourgogne Est ,1650000.0,Casablanca,118.0,4.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1850000.0,Casablanca,126.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif ,1120000.0,Casablanca,81.0,4.0,2.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Val Fleury ,1590000.0,Casablanca,124.0,3.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Les princesses ,1000000.0,Casablanca,42.0,2.0,1.0,1.0,5.0,Non Specifique,Non Specifique
Appartements,Gauthier ,2050000.0,Casablanca,113.0,4.0,2.0,2.0,5.0,Non Specifique,Non Specifique
Villas,Ain Diab Extension ,7100000.0,Casablanca,365.0,10.0,5.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Les princesses ,4500000.0,Casablanca,261.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Californie ,960000.0,Casablanca,95.0,5.0,3.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Hay Hassani ,1500000.0,Casablanca,124.0,3.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Val Fleury ,1200000.0,Casablanca,55.0,3.0,1.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Oulfa ,660000.0,Casablanca,72.0,4.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Centre Ville ,450000.0,Casablanca,40.0,3.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Maisons,Sidi Maarouf ,2200000.0,Casablanca,80.0,7.0,5.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Oulfa ,1100000.0,Casablanca,97.0,3.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Moulay Youssef ,3725000.0,Casablanca,146.0,4.0,3.0,3.0,4.0,Non Specifique,Non Specifique
Appartements,Palmier ,17000.0,Casablanca,143.0,4.0,3.0,3.0,2.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,2100000.0,Casablanca,196.0,4.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Maârif ,1220000.0,Casablanca,75.0,3.0,2.0,1.0,5.0,Non Specifique,Non Specifique
Appartements,Anfa ,950000.0,Casablanca,46.0,2.0,1.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,La Gironde ,830000.0,Casablanca,83.0,3.0,2.0,1.0,5.0,Non Specifique,Non Specifique
Appartements,Californie ,1400000.0,Casablanca,120.0,8.0,3.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Hay Lmkansa ,800000.0,Casablanca,73.0,3.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Oulfa ,720000.0,Casablanca,102.0,5.0,3.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Californie ,2000000.0,Casablanca,149.0,4.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Californie ,7800000.0,Casablanca,440.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Belvédère ,1000100.0,Casablanca,71.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Racine ,7000000.0,Casablanca,350.0,7.0,3.0,3.0,1.0,Non Specifique,Non Specifique
Appartements,Gauthier ,3150000.0,Casablanca,138.0,6.0,2.0,2.0,6.0,Non Specifique,Non Specifique
Appartements,Casablanca Finance City ,6200000.0,Casablanca,206.0,10.0,3.0,3.0,8.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,5400000.0,Casablanca,373.0,6.0,3.0,3.0,1.0,Non Specifique,Non Specifique
Appartements,Plateau (Al Batha) ,2350000.0,Casablanca,130.0,4.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Maârif ,4900000.0,Casablanca,188.0,7.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1850000.0,Casablanca,105.0,3.0,2.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Les princesses ,1650000.0,Casablanca,100.0,3.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Villas,CIL (Hay Salam) ,4500000.0,Casablanca,286.0,9.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Californie ,2950000.0,Casablanca,171.0,5.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Bernoussi ,400000.0,Casablanca,84.0,3.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Sidi Maarouf ,660000.0,Casablanca,62.0,3.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Bernoussi ,650000.0,Casablanca,84.0,4.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Villas,Anfa ,6300000.0,Casablanca,360.0,7.0,3.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Californie ,1250000.0,Casablanca,89.0,3.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Les princesses ,1250000.0,Casablanca,80.0,6.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Hay Alhoda ,1995968.0,Casablanca,40.0,1.0,1.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,750000.0,Casablanca,76.0,6.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,1050000.0,Casablanca,110.0,6.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,934500.0,Casablanca,89.0,6.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,934500.0,Casablanca,100.0,6.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,616000.0,Casablanca,56.0,3.0,1.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,770000.0,Casablanca,70.0,4.0,1.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,693000.0,Casablanca,65.0,3.0,1.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1900000.0,Casablanca,156.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,30000000.0,Casablanca,2100.0,8.0,5.0,5.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,50000000.0,Casablanca,1250.0,7.0,5.0,6.0,0.0,Non Specifique,Non Specifique
Appartements,Oulfa ,1350000.0,Casablanca,124.0,7.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Racine ,1550000.0,Casablanca,75.0,2.0,1.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Val Fleury ,2950000.0,Casablanca,243.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,1520000.0,Casablanca,150.0,7.0,5.0,3.0,1.0,Non Specifique,Non Specifique
Appartements,Mers Sultan ,3500000.0,Casablanca,222.0,3.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Al Osra ,1200000.0,Casablanca,114.0,4.0,3.0,1.0,15.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,950000.0,Casablanca,63.0,2.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Bernoussi ,750000.0,Casablanca,82.0,3.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,3100000.0,Casablanca,179.0,3.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Anfa ,2200000.0,Casablanca,175.0,3.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,770000.0,Casablanca,87.0,4.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,3200000.0,Casablanca,191.0,3.0,3.0,3.0,4.0,Non Specifique,Non Specifique
Appartements,Roches Noires ,800000.0,Casablanca,107.0,2.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1330000.0,Casablanca,90.0,4.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1995968.0,Casablanca,160.0,6.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1350000.0,Casablanca,103.0,3.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Ain Borja ,640000.0,Casablanca,64.0,3.0,1.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Bernoussi ,750000.0,Casablanca,82.0,3.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,580000.0,Casablanca,62.0,3.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Tacharouk (Hay Al Walaa) ,350000.0,Casablanca,70.0,3.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Maisons,Hay Tarik ,1150000.0,Casablanca,81.0,6.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif ,1200000.0,Casablanca,80.0,8.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Gauthier ,2900000.0,Casablanca,175.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Racine ,3400000.0,Casablanca,143.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Anfa ,18000000.0,Casablanca,1079.0,0.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Casablanca,850000.0,Casablanca,37.0,0.0,1.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Bernoussi ,340000.0,Casablanca,66.0,3.0,1.0,1.0,3.0,Non Specifique,Non Specifique
Villas,Ain Diab ,44000000.0,Casablanca,2250.0,8.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Ferme Bretonne (Hay Arraha) ,1850000.0,Casablanca,99.0,3.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1450000.0,Casablanca,99.0,2.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Centre Ville ,585000.0,Casablanca,45.0,1.0,1.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Val Fleury ,2100000.0,Casablanca,180.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Californie ,2100000.0,Casablanca,134.0,4.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Val Fleury ,1530000.0,Casablanca,120.0,3.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Anfa ,950000.0,Casablanca,46.0,2.0,1.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Lissasfa ,1995968.0,Casablanca,30.0,4.0,3.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Ain Borja ,700000.0,Casablanca,77.0,3.0,2.0,1.0,5.0,Non Specifique,Non Specifique
Appartements,Racine ,3400000.0,Casablanca,195.0,4.0,3.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Palmier ,2600000.0,Casablanca,172.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Oulfa ,980000.0,Casablanca,85.0,3.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Tacharouk (Hay Al Walaa) ,350000.0,Casablanca,70.0,4.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Al Qods ,660000.0,Casablanca,72.0,3.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Racine Extension ,3000000.0,Casablanca,150.0,5.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Ain Diab ,2650000.0,Casablanca,77.0,2.0,1.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Palmier ,1300000.0,Casablanca,65.0,3.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Hay Chrifa ,960000.0,Casablanca,81.0,5.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Tantonville ,1850000.0,Casablanca,160.0,5.0,3.0,3.0,1.0,Non Specifique,Non Specifique
Appartements,La Gironde ,850000.0,Casablanca,76.0,6.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Villas,Hay Hassani ,2250000.0,Casablanca,350.0,8.0,6.0,2.0,0.0,Non Specifique,Non Specifique
Maisons,Beausite ,4999000.0,Casablanca,119.0,7.0,3.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Al Qods ,850000.0,Casablanca,95.0,3.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Ferme Bretonne (Hay Arraha) ,1850000.0,Casablanca,102.0,3.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,660000.0,Casablanca,74.0,4.0,3.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Gauthier ,2100000.0,Casablanca,125.0,3.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,2100000.0,Casablanca,189.0,3.0,3.0,3.0,10.0,Non Specifique,Non Specifique
Appartements,Val Fleury ,7000.0,Casablanca,124.0,4.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Maârif ,1490000.0,Casablanca,92.0,3.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Roches Noires ,900000.0,Casablanca,96.0,3.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Bernoussi ,380000.0,Casablanca,50.0,3.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,1995968.0,Casablanca,60.0,3.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Casablanca Finance City ,2016500.0,Casablanca,109.0,3.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Oulfa ,1200000.0,Casablanca,143.0,6.0,3.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Anassi ,380000.0,Casablanca,60.0,1.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Casablanca Finance City ,6200000.0,Casablanca,257.0,5.0,4.0,3.0,1.0,Non Specifique,Non Specifique
Appartements,Casablanca Finance City ,3025000.0,Casablanca,126.0,3.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Maisons,La Floride ,2800000.0,Casablanca,303.0,7.0,5.0,5.0,0.0,Non Specifique,Non Specifique
Appartements,Sidi Moumen ,550000.0,Casablanca,79.0,1.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Mandarona ,1700000.0,Casablanca,99.0,2.0,3.0,1.0,3.0,Non Specifique,Non Specifique
Villas,Aïn Sebaâ ,3600000.0,Casablanca,392.0,4.0,10.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Racine ,5990000.0,Casablanca,244.0,3.0,3.0,3.0,5.0,Non Specifique,Non Specifique
Villas,Anfa ,36000000.0,Casablanca,1600.0,10.0,5.0,5.0,0.0,Non Specifique,Non Specifique
Appartements,Les princesses ,2100000.0,Casablanca,118.0,2.0,2.0,1.0,7.0,Non Specifique,Non Specifique
Appartements,Les princesses ,2100000.0,Casablanca,113.0,4.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1495000.0,Casablanca,106.0,3.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Centre Ville ,1995968.0,Casablanca,120.0,4.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,550000.0,Casablanca,57.0,3.0,3.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Racine ,3300000.0,Casablanca,200.0,0.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,La Vilette ,820000.0,Casablanca,80.0,5.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,2600000.0,Casablanca,131.0,1.0,3.0,3.0,3.0,Non Specifique,Non Specifique
Villas,Ain Diab ,7700000.0,Casablanca,574.0,5.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Oasis ,1100000.0,Casablanca,55.0,2.0,1.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Zone Industrielle Moulay Rachid ,1995968.0,Casablanca,61.0,4.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Al Madina Aljadida ,1995968.0,Casablanca,59.0,4.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Ain Borja ,1995968.0,Casablanca,85.0,3.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Ferme Bretonne (Hay Arraha) ,1810000.0,Casablanca,108.0,3.0,2.0,3.0,2.0,Non Specifique,Non Specifique
Appartements,Bernoussi ,400000.0,Casablanca,60.0,3.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Racine ,3950000.0,Casablanca,238.0,5.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Californie ,1725000.0,Casablanca,130.0,5.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Bernoussi ,400000.0,Casablanca,60.0,1.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,La Gironde ,880000.0,Casablanca,91.0,3.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1680000.0,Casablanca,112.0,3.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1287900.0,Casablanca,80.0,3.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Maisons,Ain Chock ,4000000.0,Casablanca,100.0,4.0,3.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Bourgogne Est ,1050000.0,Casablanca,87.0,3.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Al Azhar ,520000.0,Casablanca,84.0,5.0,3.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Ain Borja ,1150000.0,Casablanca,132.0,2.0,2.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Roches Noires ,814000.0,Casablanca,74.0,1.0,1.0,1.0,0.0,Non Specifique,Non Specifique
Villas,Anfa ,12808345.0,Casablanca,488.0,11.0,9.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Derb Loubila ,1100000.0,Casablanca,87.0,2.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Sidi Moumen ,1995968.0,Casablanca,67.0,1.0,3.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,CIL (Hay Salam) ,3100000.0,Casablanca,150.0,4.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Al Azhar ,1995968.0,Casablanca,67.0,4.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Villas,Anfa ,18500000.0,Casablanca,1000.0,9.0,5.0,5.0,0.0,Non Specifique,Non Specifique
Villas,El Manar - El Hank ,12000000.0,Casablanca,600.0,8.0,4.0,5.0,0.0,Non Specifique,Non Specifique
Appartements,El Manar - El Hank ,1100000.0,Casablanca,86.0,2.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1300000.0,Casablanca,81.0,3.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,2511000.0,Casablanca,186.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,2850000.0,Casablanca,219.0,4.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Gauthier ,1500000.0,Casablanca,74.0,2.0,1.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,816000.0,Casablanca,48.0,2.0,1.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,13000000.0,Casablanca,760.0,0.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,17000000.0,Casablanca,550.0,0.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Casablanca,15800000.0,Casablanca,500.0,0.0,5.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Racine Extension ,1650000.0,Casablanca,110.0,0.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Maârif ,2800000.0,Casablanca,163.0,5.0,3.0,3.0,2.0,Non Specifique,Non Specifique
Appartements,Racine ,7000000.0,Casablanca,410.0,4.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,750000.0,Casablanca,84.0,4.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Anfa ,2150000.0,Casablanca,133.0,4.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Villas,Californie ,14000000.0,Casablanca,1200.0,6.0,5.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Racine ,3250000.0,Casablanca,123.0,3.0,2.0,3.0,5.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,2750000.0,Casablanca,150.0,5.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1890000.0,Casablanca,290.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Racine ,4900000.0,Casablanca,318.0,5.0,4.0,3.0,2.0,Non Specifique,Non Specifique
Appartements,Al Hadika ,860000.0,Casablanca,96.0,4.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Franceville ,11000.0,Casablanca,249.0,8.0,5.0,3.0,1.0,Non Specifique,Non Specifique
Appartements,Palmier ,3100000.0,Casablanca,168.0,4.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Oulfa ,892500.0,Casablanca,85.0,3.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,El Manar - El Hank ,1995968.0,Casablanca,104.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif ,2108500.0,Casablanca,103.0,3.0,2.0,0.0,2.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,550000.0,Casablanca,50.0,3.0,1.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Roches Noires ,1995968.0,Casablanca,70.0,3.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Villas,Ain Diab Extension ,7700000.0,Casablanca,400.0,6.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,2750000.0,Casablanca,185.0,4.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Maisons,Anassi ,500000.0,Casablanca,84.0,4.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Mers Sultan ,1600000.0,Casablanca,132.0,8.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Sidi Moumen ,1995968.0,Casablanca,84.0,2.0,1.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,2500000.0,Casablanca,153.0,4.0,3.0,2.0,8.0,Non Specifique,Non Specifique
Appartements,CIL (Hay Salam) ,2500000.0,Casablanca,136.0,4.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Hay Zobir ,1060000.0,Casablanca,101.0,4.0,3.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Californie ,1300000.0,Casablanca,100.0,4.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Al Qods ,720000.0,Casablanca,76.0,4.0,3.0,1.0,4.0,Non Specifique,Non Specifique
Maisons,Sidi Maarouf ,2750000.0,Casablanca,320.0,8.0,5.0,5.0,0.0,Non Specifique,Non Specifique
Appartements,Oulfa ,640000.0,Casablanca,74.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Oulfa ,320000.0,Casablanca,50.0,1.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,La Gironde ,1150000.0,Casablanca,109.0,4.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Villas,Californie ,8000000.0,Casablanca,510.0,13.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Racine ,4000000.0,Casablanca,176.0,6.0,3.0,3.0,5.0,Non Specifique,Non Specifique
Appartements,Bourgogne Est ,10000.0,Casablanca,172.0,7.0,5.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Racine ,3600000.0,Casablanca,180.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Les princesses ,2150000.0,Casablanca,108.0,6.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Al Qods ,820000.0,Casablanca,89.0,2.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Ferme Bretonne (Hay Arraha) ,2500000.0,Casablanca,150.0,8.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Ferme Bretonne (Hay Arraha) ,2500000.0,Casablanca,132.0,8.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Villas,Longchamps (Hay Al Hanâa) ,13500000.0,Casablanca,972.0,12.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Racine ,2200000.0,Casablanca,112.0,4.0,3.0,3.0,5.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,950000.0,Casablanca,55.0,1.0,1.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Maârif ,4900000.0,Casablanca,318.0,7.0,5.0,4.0,3.0,Non Specifique,Non Specifique
Villas,Longchamps (Hay Al Hanâa) ,16000000.0,Casablanca,525.0,7.0,4.0,6.0,0.0,Non Specifique,Non Specifique
