Type,Localisation,Title,Price,City,Area,Rooms,Bedrooms,Bathrooms,Floor,Other_tags,Current_state,Age
Appartements,Sidi Maarouf ,Superbe appartement à vendre à Sidi Maarouf. Superficie 62 m². Salon Marocain et antenne parabolique,660000.0,Casablanca,62.0,3.0,2.0,1.0,2.0,[],Non Specifique,Non Specifique
Appartements,Bernoussi ,Superbe appartement à vendre à Bernoussi. 1 Pièce. Salon traditionnel et système d'antenne parabolique,650000.0,Casablanca,84.0,4.0,3.0,2.0,3.0,[],Non Specifique,Non Specifique
Villas,Anfa ,Vente villa triplex 320m² avec jardin Val d'anfa,6300000.0,Casablanca,360.0,7.0,3.0,4.0,,[],Non Specifique,Non Specifique
Appartements,Californie ,Appartement à vendre 89 m,1250000.0,Casablanca,89.0,3.0,2.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Les princesses ,Appartement à l'achat à Les princesses. 2 chambres agréables. Ascenseur et garage,1250000.0,Casablanca,80.0,6.0,2.0,2.0,3.0,[],Non Specifique,Non Specifique
Appartements,Hay Alhoda ,Vend appartement à Hay Alhoda. Superficie 40 m². Garage privé.,1995968.0,Casablanca,40.0,1.0,1.0,1.0,,[],Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,Appartement 76 m² en vente à Aïn Sebaâ. 2 chambres,750000.0,Casablanca,76.0,6.0,2.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,"Appartement 110m² en vente, Résidence En-Nour",1050000.0,Casablanca,110.0,6.0,2.0,2.0,1.0,[],Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,"Appartement 89m² en vente, 2 chambres à Ain Sebaa",934500.0,Casablanca,89.0,6.0,2.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,"Appartement 100m² en vente, Résidence En-Nour",934500.0,Casablanca,100.0,6.0,2.0,2.0,3.0,[],Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,"Studio 56m² en vente, Résidence En-Nour",616000.0,Casablanca,56.0,3.0,1.0,1.0,1.0,[],Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,"Studio de 70m² en vente, Résidence En-Nour",770000.0,Casablanca,70.0,4.0,1.0,2.0,1.0,[],Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,"Studio de 65m² en vente, Résidence En-Nour",693000.0,Casablanca,65.0,3.0,1.0,1.0,1.0,[],Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,Bel appartement totalement rénové,1900000.0,Casablanca,156.0,5.0,3.0,2.0,,[],Non Specifique,Non Specifique
Villas,Ain Diab ,Villa**AINDIAB (((( proche Club CHURCHILL )))),30000000.0,Casablanca,2100.0,8.0,5.0,5.0,,[],Non Specifique,Non Specifique
Villas,Ain Diab ,Villa**AINDIAB ((( R+3 Commerciale- Vue MER ))),50000000.0,Casablanca,1250.0,7.0,5.0,6.0,,[],Non Specifique,Non Specifique
Appartements,Oulfa ,Bel appartement à vendre à Oulfa. 2 façades sans vis à vis vis,1350000.0,Casablanca,124.0,7.0,3.0,2.0,3.0,[],Non Specifique,Non Specifique
Appartements,Racine ,Mise en vente d'un joli studio,1550000.0,Casablanca,75.0,2.0,1.0,2.0,1.0,[],Non Specifique,Non Specifique
Appartements,Val Fleury ,Val fleury vente appartement terrasse 243 m²,2950000.0,Casablanca,243.0,4.0,3.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,2 appartements fusionnés 150m2 globale habitable,1520000.0,Casablanca,150.0,7.0,5.0,3.0,1.0,[],Non Specifique,Non Specifique
Appartements,Mers Sultan ,Vente d'un appartement double façade,3500000.0,Casablanca,222.0,3.0,3.0,3.0,,[],Non Specifique,Non Specifique
Appartements,Al Osra ,Appartment mchamsa f hay Al ousra,1200000.0,Casablanca,114.0,4.0,3.0,1.0,15.0,[],Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,Appartement a vendre bourgogne,950000.0,Casablanca,63.0,2.0,2.0,2.0,3.0,[],Non Specifique,Non Specifique
Appartements,Bernoussi ,Urgent vend Appartement à Bernoussi,750000.0,Casablanca,82.0,3.0,2.0,1.0,3.0,[],Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,Appartement a vendre racine,3100000.0,Casablanca,179.0,3.0,3.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Anfa ,Appartement a vendre bourgogne,2200000.0,Casablanca,175.0,3.0,3.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,Appartement a vendre bourgogne,770000.0,Casablanca,87.0,4.0,2.0,1.0,4.0,[],Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,Bel appartements à vendre beusejour,3200000.0,Casablanca,191.0,3.0,3.0,3.0,4.0,[],Non Specifique,Non Specifique
Appartements,Roches Noires ,Appartement a vendre roche noir,800000.0,Casablanca,107.0,2.0,2.0,1.0,,[],Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,Vend appartement à Bourgogne Ouest. 2 chambres agréables. Ascenseur et places de parking,1330000.0,Casablanca,90.0,4.0,2.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Maârif Extension ,Appartement a vendre a residence el baida,1995968.0,Casablanca,160.0,6.0,4.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Maârif Extension ,Appartement à vendre sur Maarif,1350000.0,Casablanca,103.0,3.0,2.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Ain Borja ,Vente d'un bel appartement à Ain Borja. Surface totale 64 m²,640000.0,Casablanca,64.0,3.0,1.0,1.0,1.0,[],Non Specifique,Non Specifique
Appartements,Bernoussi ,Urgent vends Appartement à bersnoussi,750000.0,Casablanca,82.0,3.0,2.0,1.0,3.0,[],Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,Appartement bien ensoleillé au RDC élevé,580000.0,Casablanca,62.0,3.0,2.0,1.0,,[],Non Specifique,Non Specifique
Appartements,Tacharouk (Hay Al Walaa) ,Appartement en vente à Tacharouk (Hay Al Walaa). Superficie 70 m².,350000.0,Casablanca,70.0,3.0,3.0,2.0,,[],Non Specifique,Non Specifique
Maisons,Hay Tarik ,Une maison R+2,1150000.0,Casablanca,81.0,6.0,3.0,3.0,,[],Non Specifique,Non Specifique
Appartements,Maârif ,Appartement à vendre au Maarif,1200000.0,Casablanca,80.0,8.0,2.0,1.0,3.0,[],Non Specifique,Non Specifique
Appartements,Gauthier ,Gauthier dernier etage soleil 3 ch sans vis a vis,2900000.0,Casablanca,175.0,4.0,3.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Racine ,Haut standing en plein coeur de racine,3400000.0,Casablanca,143.0,4.0,3.0,2.0,,[],Non Specifique,Non Specifique
Villas,Anfa ,Villa exceptionnelle,18000000.0,Casablanca,1079.0,,4.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Casablanca,Lycee lyautey,850000.0,Casablanca,37.0,,1.0,1.0,3.0,[],Non Specifique,Non Specifique
Appartements,Bernoussi ,Appartement 66m² sakani,340000.0,Casablanca,66.0,3.0,1.0,1.0,3.0,[],Non Specifique,Non Specifique
Villas,Ain Diab ,Magnifique Villa à Vendre à Ain Diab Casablanca,44000000.0,Casablanca,2250.0,8.0,4.0,4.0,,[],Non Specifique,Non Specifique
Appartements,Ferme Bretonne (Hay Arraha) ,Appartement à vendre sur la Ferme bretonne 99 m²,1850000.0,Casablanca,99.0,3.0,2.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Maârif Extension ,Appartement en Vente de 99 m² à Maarif Extension,1450000.0,Casablanca,99.0,2.0,2.0,1.0,3.0,[],Non Specifique,Non Specifique
Appartements,Centre Ville ,Studios en vente de 45 m² au Centre de Ville,585000.0,Casablanca,45.0,1.0,1.0,1.0,,[],Non Specifique,Non Specifique
Appartements,Val Fleury ,Appartement à vendre de 180m2 au Quartier Val Fleury,2100000.0,Casablanca,180.0,5.0,3.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Californie ,A vendre Apt 134 m² Jnane Californie,2100000.0,Casablanca,134.0,4.0,3.0,2.0,3.0,[],Non Specifique,Non Specifique
Appartements,Val Fleury ,Appartement 120m2 à vendre Quartier Val fleuri,1530000.0,Casablanca,120.0,3.0,3.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Anfa ,Ravissant studio à vendre sur BD Mly Youssef,950000.0,Casablanca,46.0,2.0,1.0,1.0,,[],Non Specifique,Non Specifique
Appartements,Lissasfa ,"Vend appartement à Lissasfa. 1 Pièce. Salon traditionnel, antenne parabolique générale.",1995968.0,Casablanca,30.0,4.0,3.0,1.0,3.0,[],Non Specifique,Non Specifique
Appartements,Ain Borja ,Appartement à vendre à Ain Borja. 2 belles chambres. Ascenseur et stationnement,700000.0,Casablanca,77.0,3.0,2.0,1.0,5.0,[],Non Specifique,Non Specifique
Appartements,Racine ,Magnifique Appartement Racine Etage Eleve,3400000.0,Casablanca,195.0,4.0,3.0,2.0,5.0,[],Non Specifique,Non Specifique
Appartements,Palmier ,Appartement à vendre sur Palmier 172 m²,2600000.0,Casablanca,172.0,5.0,3.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Oulfa ,Appartement 85 m a vendre en excellent etat,980000.0,Casablanca,85.0,3.0,2.0,1.0,2.0,[],Non Specifique,Non Specifique
Appartements,Tacharouk (Hay Al Walaa) ,Appartement en vente à Tacharouk (Hay Al Walaa). 3 chambres agréables.,350000.0,Casablanca,70.0,4.0,3.0,2.0,3.0,[],Non Specifique,Non Specifique
Appartements,Al Qods ,Appartement à l'achat à Al Qods. 2 chambres. Belle terrasse et jardin.,660000.0,Casablanca,72.0,3.0,2.0,1.0,3.0,[],Non Specifique,Non Specifique
Appartements,Racine Extension ,Vente d'un bel appartement à Racine Extension. 3 chambres. Parking et ascenseur,3000000.0,Casablanca,150.0,5.0,3.0,2.0,1.0,[],Non Specifique,Non Specifique
Appartements,Ain Diab ,"Appartement à vendre à Anfa Place, 77 m2, Ain Diab",2650000.0,Casablanca,77.0,2.0,1.0,1.0,2.0,[],Non Specifique,Non Specifique
Appartements,Palmier ,Votre investissement de cœur au cœur de Casablanca,1300000.0,Casablanca,65.0,3.0,2.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Hay Chrifa ,Appartement de 88m² à Hay Chrifa,960000.0,Casablanca,81.0,5.0,2.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Tantonville ,Appartement spacieux près de toutes commodités,1850000.0,Casablanca,160.0,5.0,3.0,3.0,1.0,[],Non Specifique,Non Specifique
Appartements,La Gironde ,Appartements à vendre à la Gironde,850000.0,Casablanca,76.0,6.0,2.0,2.0,2.0,[],Non Specifique,Non Specifique
Villas,Hay Hassani ,Villa de luxe à vendre à sidi rahhal dar bouazza Surface totale 350 m². Belle terrasse et jardin.,2250000.0,Casablanca,350.0,8.0,6.0,2.0,,[],Non Specifique,Non Specifique
Maisons,Beausite ,Maison 4 Niveaux. Cave + RDC; Café snack Plus 3,4999000.0,Casablanca,119.0,7.0,3.0,4.0,,[],Non Specifique,Non Specifique
Appartements,Al Qods ,Appartement a vendre a bernoussi,850000.0,Casablanca,95.0,3.0,2.0,1.0,3.0,[],Non Specifique,Non Specifique
Appartements,Ferme Bretonne (Hay Arraha) ,Appartement à vendre à Casablanca. 3 grandes pièces. Ascenseur et garage,1850000.0,Casablanca,102.0,3.0,3.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,Vente d'un bel appartement à Aïn Sebaâ. Résidence Chabab,660000.0,Casablanca,74.0,4.0,3.0,1.0,4.0,[],Non Specifique,Non Specifique
Appartements,Gauthier ,Bel appartement à vendre à Gauthier. Parking et terrasse,2100000.0,Casablanca,125.0,3.0,3.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,"Grand appartement, belle vue sur Casablanca",2100000.0,Casablanca,189.0,3.0,3.0,3.0,10.0,[],Non Specifique,Non Specifique
Appartements,Val Fleury ,Appartement à louer à Val Fleury. Superficie 124 m². Parking et jardin,7000.0,Casablanca,124.0,4.0,3.0,2.0,3.0,[],Non Specifique,Non Specifique
Appartements,Maârif ,Duplexe maarif 2 chambres grandes terrasses dernier étage,1490000.0,Casablanca,92.0,3.0,2.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Roches Noires ,A vendre Appt roches noires,900000.0,Casablanca,96.0,3.0,2.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Bernoussi ,Bel appartement à vendre à Bernoussi. 2 belles chambres,380000.0,Casablanca,50.0,3.0,2.0,1.0,4.0,[],Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,"Superbe appartement à vendre à Aïn Sebaâ. 2 chambres. Salon traditionnel marocain, résidence sécurisée",1995968.0,Casablanca,60.0,3.0,2.0,1.0,4.0,[],Non Specifique,Non Specifique
Appartements,Casablanca Finance City ,"Appartement F3 en vente 109m², NEXT HOUSE CASA ANFA",2016500.0,Casablanca,109.0,3.0,2.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Oulfa ,Appartement à vendre à Casablanca. 3 belles chambres. Système de parabole,1200000.0,Casablanca,143.0,6.0,3.0,1.0,,[],Non Specifique,Non Specifique
Appartements,Anassi ,"Vente d'un bel appartement à Anassi. 1 Pièce. Salon traditionnel, antenne parabolique générale.",380000.0,Casablanca,60.0,1.0,2.0,1.0,3.0,[],Non Specifique,Non Specifique
Appartements,Casablanca Finance City ,Vente Duplex T5 neuf exceptionnel avec terrasse Casa Anfa,6200000.0,Casablanca,257.0,5.0,4.0,3.0,1.0,[],Non Specifique,Non Specifique
Appartements,Casablanca Finance City ,Vente appartement T3 neuf exceptionnel avec terrasse Casa Anfa,3025000.0,Casablanca,126.0,3.0,2.0,2.0,1.0,[],Non Specifique,Non Specifique
Maisons,La Floride ,Triplex à vendre meublé à Sidi Maarouf Florida,2800000.0,Casablanca,303.0,7.0,5.0,5.0,,[],Non Specifique,Non Specifique
Appartements,Sidi Moumen ,Vente d'un bel appartement à Sidi Moumen,550000.0,Casablanca,79.0,1.0,2.0,1.0,1.0,[],Non Specifique,Non Specifique
Appartements,Mandarona ,Joli appartement mandarouna a vendre,1700000.0,Casablanca,99.0,2.0,3.0,1.0,3.0,[],Non Specifique,Non Specifique
Villas,Aïn Sebaâ ,Villa chic à vendre quartier luxieux ainsbaa Casa,3600000.0,Casablanca,392.0,4.0,10.0,4.0,,[],Non Specifique,Non Specifique
Appartements,Racine ,Magnifique Duplex 244 M2 Très Haut De Standing à vendre sur Racine,5990000.0,Casablanca,244.0,3.0,3.0,3.0,5.0,[],Non Specifique,Non Specifique
Villas,Anfa ,Magnifique Villa à vendre à Anfa Casablanca,36000000.0,Casablanca,1600.0,10.0,5.0,5.0,,[],Non Specifique,Non Specifique
Appartements,Les princesses ,Top Appart 2 ou 4 Chbr avec Terrasse (belle vue sur Casa) Q. Princesse,2100000.0,Casablanca,118.0,2.0,2.0,1.0,7.0,[],Non Specifique,Non Specifique
Appartements,Les princesses ,"LES PRINCESSES, bel appartement moderne A VENDRE,",2100000.0,Casablanca,113.0,4.0,3.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Maârif Extension ,Vente appartement 76m2 plus 30m2 de terrasse,1495000.0,Casablanca,106.0,3.0,2.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Centre Ville ,Appartement a vendre en plein centre ville de casa,1995968.0,Casablanca,120.0,4.0,2.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,Appartement à vendre ain sebaa,550000.0,Casablanca,57.0,3.0,3.0,1.0,4.0,[],Non Specifique,Non Specifique
Appartements,Racine ,Dernier etage roof top rare,3300000.0,Casablanca,200.0,,3.0,2.0,,[],Non Specifique,Non Specifique
Appartements,La Vilette ,Appartement 2CH à vendre. Blvd Ibn Tachfine,820000.0,Casablanca,80.0,5.0,2.0,1.0,4.0,[],Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,Bel appartement vue sur mer,2600000.0,Casablanca,131.0,1.0,3.0,3.0,3.0,[],Non Specifique,Non Specifique
Villas,Ain Diab ,"Ain Diab, Jolie Villa à VENDRE dans une résidence VVC.8796",7700000.0,Casablanca,574.0,5.0,4.0,4.0,,[],Non Specifique,Non Specifique
Appartements,Oasis ,Studio haut standing en plein oasis,1100000.0,Casablanca,55.0,2.0,1.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Zone Industrielle Moulay Rachid ,Vend appartement à Zone Industrielle Moulay Rachid. 2 chambres agréables. Cuisine entièrement équipée.,1995968.0,Casablanca,61.0,4.0,2.0,1.0,1.0,[],Non Specifique,Non Specifique
Appartements,Al Madina Aljadida ,Bel appartement en vente,1995968.0,Casablanca,59.0,4.0,2.0,1.0,1.0,[],Non Specifique,Non Specifique
Appartements,Ain Borja ,"Appartement de 85m² en vente, Les Jardins de Belvédère",1995968.0,Casablanca,85.0,3.0,2.0,1.0,,[],Non Specifique,Non Specifique
Appartements,Ferme Bretonne (Hay Arraha) ,Appartement de 108 m² en vente Résidence Zeralda,1810000.0,Casablanca,108.0,3.0,2.0,3.0,2.0,[],Non Specifique,Non Specifique
Appartements,Bernoussi ,Vend appartement à Bernoussi. 2 chambres. Parking privé,400000.0,Casablanca,60.0,3.0,2.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Racine ,"Bel Appartement ENSOLEILLE, Grand Salon, TERRASSE",3950000.0,Casablanca,238.0,5.0,3.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Californie ,Californie Luxueux 3 ch de 130m² balcon park,1725000.0,Casablanca,130.0,5.0,3.0,2.0,3.0,[],Non Specifique,Non Specifique
Appartements,Bernoussi ,Vend appartement à Bernoussi. Surface de 60 m²,400000.0,Casablanca,60.0,1.0,2.0,2.0,,[],Non Specifique,Non Specifique
Appartements,La Gironde ,Appartement de 91 m2 à la Gironde à vendre,880000.0,Casablanca,91.0,3.0,2.0,2.0,1.0,[],Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,Appartement de 112 m2 avec une grande terrasse sur 2 mars,1680000.0,Casablanca,112.0,3.0,2.0,2.0,1.0,[],Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,"Joli Duplexe à vendre de 79,5 m2 sur 2 mars",1287900.0,Casablanca,80.0,3.0,2.0,2.0,1.0,[],Non Specifique,Non Specifique
Maisons,Ain Chock ,Superbe maison à vendre à Ain Chock.,4000000.0,Casablanca,100.0,4.0,3.0,4.0,,[],Non Specifique,Non Specifique
Appartements,Bourgogne Est ,Vente d'un bel appartement à Bourgogne Est. 2 belles chambres. Parking et ascenseur,1050000.0,Casablanca,87.0,3.0,2.0,2.0,1.0,[],Non Specifique,Non Specifique
Appartements,Al Azhar ,Appartement en vente à Al Azhar. Surface totale 84 m²,520000.0,Casablanca,84.0,5.0,3.0,1.0,2.0,[],Non Specifique,Non Specifique
Appartements,Ain Borja ,Residence sécurisée à 5mn du centre Tachfine,1150000.0,Casablanca,132.0,2.0,2.0,2.0,5.0,[],Non Specifique,Non Specifique
Appartements,Roches Noires ,"Superbe appartement à vendre à Roches Noires. 1 belle chambre. Antenne parabolique, résidence sécurisée",814000.0,Casablanca,74.0,1.0,1.0,1.0,,[],Non Specifique,Non Specifique
Villas,Anfa ,VILLA Commercial. Surface de 488 m². R+1,12808345.0,Casablanca,488.0,11.0,9.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Derb Loubila ,Appartement en vente à Bourgogne,1100000.0,Casablanca,87.0,2.0,2.0,1.0,1.0,[],Non Specifique,Non Specifique
Appartements,Sidi Moumen ,"Vend appartement à Sidi Moumen. 1 Pièce. Salon traditionnel marocain, résidence sécurisée",1995968.0,Casablanca,67.0,1.0,3.0,1.0,4.0,[],Non Specifique,Non Specifique
Appartements,CIL (Hay Salam) ,Appartement à vendre au CIL,3100000.0,Casablanca,150.0,4.0,2.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Al Azhar ,Residance alfath bernoussi,1995968.0,Casablanca,67.0,4.0,2.0,1.0,1.0,[],Non Specifique,Non Specifique
Villas,Anfa ,Villa belle rue calme a anfa 1000m a raser,18500000.0,Casablanca,1000.0,9.0,5.0,5.0,,[],Non Specifique,Non Specifique
Villas,El Manar - El Hank ,Villa habitation ou usage bureau proche de l'ort,12000000.0,Casablanca,600.0,8.0,4.0,5.0,,[],Non Specifique,Non Specifique
Appartements,El Manar - El Hank ,Appartement en vente à El Manar El Hank. 2 chambres. Parking et ascenseur,1100000.0,Casablanca,86.0,2.0,2.0,2.0,1.0,[],Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,"Bel appartement à vendre à Bourgogne Ouest. Superficie 81 m². Salon traditionnel marocain, résidence sécurisée",1300000.0,Casablanca,81.0,3.0,3.0,2.0,1.0,[],Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,"Appartement sans vis à vis à vendre , Bourgogne",2511000.0,Casablanca,186.0,4.0,3.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,Appartement à Vendre à Bourgogne,2850000.0,Casablanca,219.0,4.0,3.0,2.0,3.0,[],Non Specifique,Non Specifique
Appartements,Gauthier ,Studios Neufs à Vendre à Gauthier,1500000.0,Casablanca,74.0,2.0,1.0,1.0,1.0,[],Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,Studio à l'achat à Casablanca. Superficie 50 m². Ascenseur et stationnement,816000.0,Casablanca,48.0,2.0,1.0,2.0,,[],Non Specifique,Non Specifique
Villas,Ain Diab ,Entierement renove rare,13000000.0,Casablanca,760.0,,4.0,4.0,,[],Non Specifique,Non Specifique
Villas,Ain Diab ,Vieux ain diab,17000000.0,Casablanca,550.0,,4.0,3.0,,[],Non Specifique,Non Specifique
Villas,Casablanca,Villa moderne en plein cil et calme,15800000.0,Casablanca,500.0,,5.0,3.0,,[],Non Specifique,Non Specifique
Appartements,Racine Extension ,Romandie tout renové,1650000.0,Casablanca,110.0,,2.0,2.0,3.0,[],Non Specifique,Non Specifique
Appartements,Maârif ,Superbe appartement affaire à vendre à racine,2800000.0,Casablanca,163.0,5.0,3.0,3.0,2.0,[],Non Specifique,Non Specifique
Appartements,Racine ,Racine 410m² en duplex avec terrasse.,7000000.0,Casablanca,410.0,4.0,2.0,2.0,,[],Non Specifique,Non Specifique
